timestamp,evse_id,session_active,session_power_kw,output_voltage_v,output_current_a,energy_kwh_24h,uptime_pct_24h,ambient_temp_c,cabinet_temp_c,connector_temp_c,coolant_temp_c,coolant_flow_lpm,fan_rpm,grid_thd_pct,grid_imbalance_pct,dc_bus_voltage_v,dc_bus_ripple_v,contactor_cycles,plug_insertions,ocpp_error_count_24h,failure,fault_type
2025-01-07 06:10:00,EVSE_002,0,0.0,802.0,0.0,19.08,100.0,17.12,14.84,24.18,16.94,14.84,2499.0,3.52,1.4,897.4,0.91,110,1948,0,0,
2025-01-07 06:15:00,EVSE_002,0,0.0,801.0,0.0,19.08,100.0,15.77,13.39,25.73,16.11,14.84,2499.0,4.13,1.0,913.3,0.86,110,1948,0,0,
2025-01-07 06:20:00,EVSE_002,0,0.0,801.2,0.0,19.08,100.0,18.43,16.85,24.18,18.26,14.84,2499.0,3.44,1.19,901.2,0.83,110,1948,0,0,
2025-01-07 06:25:00,EVSE_002,0,0.0,797.6,0.0,19.08,100.0,18.21,16.66,24.31,18.77,14.84,2499.0,3.39,1.17,904.8,0.85,110,1948,0,0,
2025-01-07 06:30:00,EVSE_002,0,0.0,805.1,0.0,19.08,100.0,18.1,17.36,26.32,18.97,14.84,2499.0,3.79,1.38,888.6,0.85,110,1948,0,0,
2025-01-07 06:35:00,EVSE_002,0,0.0,802.9,0.0,19.08,100.0,19.51,18.56,27.23,19.34,14.84,2499.0,3.81,1.31,905.6,0.89,110,1948,0,0,
2025-01-07 06:40:00,EVSE_002,0,0.0,797.0,0.0,19.08,100.0,19.24,18.91,26.95,19.38,14.84,2499.0,3.73,1.14,901.1,0.93,110,1948,0,0,
2025-01-07 06:45:00,EVSE_002,0,0.0,797.5,0.0,19.08,100.0,15.9,13.99,22.4,14.65,14.84,2499.0,3.4,1.07,905.9,0.91,110,1948,0,0,
2025-01-07 06:50:00,EVSE_002,0,0.0,802.1,0.0,19.08,100.0,18.42,15.61,25.71,18.81,14.84,2499.0,4.13,1.09,906.0,0.93,110,1948,0,0,
2025-01-07 06:55:00,EVSE_002,0,0.0,805.1,0.0,19.08,100.0,19.73,16.87,27.28,20.3,14.84,2499.0,3.47,0.74,904.6,0.95,110,1948,0,0,
2025-01-07 07:00:00,EVSE_002,0,0.0,796.5,0.0,19.08,100.0,20.72,19.7,28.71,19.88,14.84,2499.0,3.33,0.93,895.0,0.96,110,1948,0,0,
2025-01-07 07:05:00,EVSE_002,0,0.0,793.4,0.0,19.08,100.0,23.07,22.79,31.59,23.12,14.84,2499.0,3.9,1.08,893.8,0.94,110,1948,0,0,
2025-01-07 07:10:00,EVSE_002,0,0.0,799.4,0.0,19.08,100.0,20.95,19.54,27.83,20.76,14.84,2499.0,3.08,1.14,899.0,0.91,110,1948,0,0,
2025-01-07 07:15:00,EVSE_002,0,0.0,795.7,0.0,19.08,100.0,18.83,18.77,25.49,17.5,14.84,2499.0,3.48,1.22,903.7,0.89,110,1948,0,0,
2025-01-07 07:20:00,EVSE_002,0,0.0,794.0,0.0,19.08,100.0,19.56,17.11,26.27,19.74,14.84,2499.0,3.26,1.1,895.5,0.87,110,1948,0,0,
2025-01-07 07:25:00,EVSE_002,0,0.0,804.1,0.0,19.08,100.0,20.37,19.1,27.46,20.5,14.84,2499.0,4.29,1.42,902.3,0.87,110,1948,0,0,
2025-01-07 07:30:00,EVSE_002,0,0.0,804.7,0.0,19.08,100.0,19.49,16.55,27.13,19.4,14.84,2499.0,3.51,1.1,887.5,0.87,110,1948,0,0,
2025-01-07 07:35:00,EVSE_002,0,0.0,798.3,0.0,19.08,100.0,21.08,18.74,27.36,19.37,14.84,2499.0,3.58,1.23,901.8,0.9,110,1948,0,0,
2025-01-07 07:40:00,EVSE_002,0,0.0,799.3,0.0,19.08,100.0,22.13,21.51,27.85,22.5,14.84,2499.0,3.43,1.38,894.2,0.88,110,1948,0,0,
2025-01-07 07:45:00,EVSE_002,0,0.0,793.6,0.0,19.08,100.0,20.83,19.19,29.71,20.36,14.84,2499.0,3.3,1.23,892.0,0.87,110,1948,0,0,
2025-01-07 07:50:00,EVSE_002,0,0.0,801.3,0.0,19.08,100.0,20.94,20.09,27.15,20.91,14.84,2499.0,3.44,1.18,904.6,0.84,110,1948,0,0,
2025-01-07 07:55:00,EVSE_002,0,0.0,797.6,0.0,19.08,100.0,21.01,20.24,29.24,20.27,14.84,2499.0,3.29,1.31,901.9,0.87,110,1948,0,0,
2025-01-07 08:00:00,EVSE_002,0,0.0,803.3,0.0,19.08,100.0,22.9,20.89,31.68,22.7,14.84,2499.0,3.46,1.23,892.6,0.87,110,1948,0,0,
2025-01-07 08:05:00,EVSE_002,0,0.0,796.4,0.0,19.08,100.0,21.65,19.24,28.17,21.93,14.84,2499.0,3.29,1.26,898.9,0.88,110,1948,0,0,
2025-01-07 08:10:00,EVSE_002,0,0.0,802.3,0.0,19.08,100.0,22.87,22.97,28.01,23.28,14.84,2499.0,3.59,1.07,904.1,0.85,110,1948,0,0,
2025-01-07 08:15:00,EVSE_002,0,0.0,799.9,0.0,19.08,100.0,23.27,21.56,29.73,23.64,14.84,2499.0,3.77,1.2,908.2,0.92,110,1948,0,0,
2025-01-07 08:20:00,EVSE_002,0,0.0,798.5,0.0,19.08,100.0,26.34,25.88,32.85,26.91,14.84,2499.0,3.52,1.19,902.8,0.89,110,1948,0,0,
2025-01-07 08:25:00,EVSE_002,0,0.0,804.3,0.0,19.08,100.0,23.13,22.36,32.06,21.88,14.84,2499.0,3.62,1.49,908.0,0.88,110,1948,0,0,
2025-01-07 08:30:00,EVSE_002,0,0.0,797.9,0.0,19.08,100.0,23.46,21.78,32.39,23.78,14.84,2499.0,3.72,0.92,901.0,0.88,110,1948,0,0,
2025-01-07 08:35:00,EVSE_002,0,0.0,796.2,0.0,19.08,100.0,25.38,25.05,32.7,26.17,14.84,2499.0,3.01,1.22,905.0,0.89,110,1948,0,0,
2025-01-07 08:40:00,EVSE_002,0,0.0,798.5,0.0,19.08,100.0,24.9,22.68,33.75,24.87,14.84,2499.0,3.56,1.42,895.8,0.88,110,1948,0,0,
2025-01-07 08:45:00,EVSE_002,0,0.0,794.7,0.0,19.08,100.0,25.42,24.14,32.58,26.53,14.84,2499.0,3.31,1.24,899.3,0.86,110,1948,0,0,
2025-01-07 08:50:00,EVSE_002,0,0.0,800.7,0.0,19.08,100.0,24.71,22.08,29.73,24.45,14.84,2499.0,3.09,1.26,899.3,0.83,110,1948,0,0,
2025-01-07 08:55:00,EVSE_002,0,0.0,794.5,0.0,19.08,100.0,23.87,23.98,30.93,23.52,14.84,2499.0,3.31,1.12,904.6,0.87,110,1948,0,0,
2025-01-07 09:00:00,EVSE_002,0,0.0,801.3,0.0,19.08,100.0,26.77,25.5,35.39,27.6,14.84,2499.0,3.49,1.01,894.9,0.89,110,1948,0,0,
2025-01-07 09:05:00,EVSE_002,0,0.0,804.2,0.0,19.08,100.0,25.24,22.58,32.34,24.96,14.84,2499.0,3.71,1.14,905.4,0.9,110,1948,0,0,
2025-01-07 09:10:00,EVSE_002,0,0.0,797.6,0.0,19.08,100.0,27.26,25.74,35.47,27.44,14.84,2499.0,3.43,0.94,900.6,0.91,110,1948,0,0,
2025-01-07 09:15:00,EVSE_002,0,0.0,799.8,0.0,19.08,100.0,26.11,25.09,34.7,25.94,14.84,2499.0,3.61,1.23,892.5,0.92,110,1948,0,0,
2025-01-07 09:20:00,EVSE_002,0,0.0,799.1,0.0,19.08,100.0,25.96,24.5,33.59,26.13,14.84,2499.0,3.61,1.28,897.4,0.92,110,1948,0,0,
2025-01-07 09:25:00,EVSE_002,0,0.0,802.7,0.0,19.08,100.0,28.89,28.49,37.51,28.15,14.84,2499.0,3.49,0.89,903.8,0.95,110,1948,0,0,
2025-01-07 09:30:00,EVSE_002,0,0.0,797.8,0.0,19.08,100.0,24.7,23.78,30.75,23.7,14.84,2499.0,3.37,0.99,910.3,0.96,110,1948,0,0,
2025-01-07 09:35:00,EVSE_002,0,0.0,797.8,0.0,19.08,100.0,26.1,23.92,32.47,25.07,14.84,2499.0,3.32,1.15,890.1,0.92,110,1948,0,0,
2025-01-07 09:40:00,EVSE_002,0,0.0,802.5,0.0,19.08,100.0,26.12,25.42,30.97,26.48,14.84,2499.0,2.7,1.34,899.8,0.95,110,1948,0,0,
2025-01-07 09:45:00,EVSE_002,0,0.0,796.6,0.0,19.08,100.0,26.98,25.69,35.62,27.07,14.84,2499.0,3.19,1.1,907.9,0.92,110,1948,0,0,
2025-01-07 09:50:00,EVSE_002,0,0.0,794.9,0.0,19.08,100.0,25.47,24.47,34.38,25.05,14.84,2499.0,2.98,1.28,892.9,0.96,110,1948,0,0,
2025-01-07 09:55:00,EVSE_002,0,0.0,799.5,0.0,19.08,100.0,26.06,24.21,35.21,26.01,14.84,2499.0,3.27,1.47,899.2,0.95,110,1948,0,0,
2025-01-07 10:00:00,EVSE_002,0,0.0,796.7,0.0,19.08,100.0,28.41,26.8,34.87,28.3,14.84,2499.0,3.51,0.99,908.3,0.99,110,1948,0,0,
2025-01-07 10:05:00,EVSE_002,0,0.0,796.1,0.0,19.08,100.0,29.16,26.91,36.7,29.43,14.84,2499.0,4.0,1.24,903.3,0.95,110,1948,0,0,
2025-01-07 10:10:00,EVSE_002,0,0.0,796.6,0.0,19.08,100.0,27.93,26.65,35.72,27.7,14.84,2499.0,3.55,1.37,907.1,0.94,110,1948,0,0,
2025-01-07 10:15:00,EVSE_002,0,0.0,798.2,0.0,19.08,100.0,29.45,28.25,37.64,28.65,14.84,2499.0,3.6,1.06,891.8,0.95,110,1948,0,0,
2025-01-07 10:20:00,EVSE_002,0,0.0,799.7,0.0,19.08,100.0,26.89,25.59,32.54,26.5,14.84,2499.0,3.3,1.4,893.3,0.95,110,1948,0,0,
2025-01-07 10:25:00,EVSE_002,0,0.0,803.5,0.0,19.08,100.0,28.12,27.48,33.96,28.47,14.84,2499.0,3.31,1.37,910.1,0.96,110,1948,0,0,
2025-01-07 10:30:00,EVSE_002,0,0.0,808.9,0.0,19.08,100.0,27.67,26.83,37.46,28.24,14.84,2499.0,3.2,1.33,903.4,0.9,110,1948,0,0,
2025-01-07 10:35:00,EVSE_002,0,0.0,804.6,0.0,19.08,100.0,29.16,27.25,37.46,28.56,14.84,2499.0,3.12,1.01,891.9,0.91,110,1948,0,0,
2025-01-07 10:40:00,EVSE_002,0,0.0,803.0,0.0,19.08,100.0,28.0,25.77,34.01,27.04,14.84,2499.0,3.56,0.92,903.4,0.88,110,1948,0,0,
2025-01-07 10:45:00,EVSE_002,0,0.0,793.5,0.0,19.08,100.0,27.61,26.49,33.91,27.8,14.84,2499.0,3.48,1.41,906.2,0.91,110,1948,0,0,
2025-01-07 10:50:00,EVSE_002,0,0.0,799.4,0.0,19.08,100.0,28.44,27.52,34.72,29.09,14.84,2499.0,2.97,1.2,906.2,0.98,110,1948,0,0,
2025-01-07 10:55:00,EVSE_002,0,0.0,804.7,0.0,19.08,100.0,28.38,26.88,35.17,28.25,14.84,2499.0,3.94,1.17,901.7,0.99,110,1948,0,0,
2025-01-07 11:00:00,EVSE_002,0,0.0,794.8,0.0,19.08,100.0,30.77,29.86,37.54,30.21,14.84,2499.0,3.54,0.98,897.6,1.0,110,1948,0,0,
2025-01-07 11:05:00,EVSE_002,0,0.0,802.3,0.0,19.08,100.0,28.64,26.27,36.09,27.31,14.84,2499.0,3.43,0.96,898.0,1.02,110,1948,0,0,
2025-01-07 11:10:00,EVSE_002,0,0.0,800.8,0.0,19.08,100.0,30.64,29.27,37.73,31.38,14.84,2499.0,3.16,1.09,895.9,1.05,110,1948,0,0,
2025-01-07 11:15:00,EVSE_002,1,91.68,704.3,130.2,26.71,100.0,28.64,30.21,40.07,29.27,14.84,2499.0,3.91,0.96,901.8,1.01,111,1949,0,0,
2025-01-07 11:20:00,EVSE_002,0,0.0,805.6,0.0,26.71,100.0,27.73,28.37,34.72,27.39,14.84,2499.0,3.24,1.09,903.9,1.01,111,1949,0,0,
2025-01-07 11:25:00,EVSE_002,0,0.0,803.2,0.0,26.71,100.0,29.69,28.84,36.61,30.08,14.84,2499.0,3.35,1.41,896.5,0.98,111,1949,0,0,
2025-01-07 11:30:00,EVSE_002,0,0.0,800.9,0.0,26.71,100.0,29.43,27.34,35.44,29.88,14.84,2499.0,3.36,0.85,894.1,1.01,111,1949,0,0,
2025-01-07 11:35:00,EVSE_002,0,0.0,802.3,0.0,26.71,100.0,29.03,27.52,35.91,28.6,14.84,2499.0,3.36,1.09,901.4,1.0,111,1949,0,0,
2025-01-07 11:40:00,EVSE_002,0,0.0,800.5,0.0,26.71,100.0,27.97,26.72,35.97,28.39,14.84,2499.0,4.31,1.02,902.6,1.0,111,1949,0,0,
2025-01-07 11:45:00,EVSE_002,0,0.0,809.2,0.0,26.71,100.0,27.85,27.85,37.24,27.76,14.84,2499.0,3.25,1.36,895.7,1.07,111,1949,0,0,
2025-01-07 11:50:00,EVSE_002,0,0.0,799.3,0.0,26.71,100.0,31.71,30.24,38.46,30.09,14.84,2499.0,3.73,1.18,905.6,1.06,111,1949,0,0,
2025-01-07 11:55:00,EVSE_002,0,0.0,796.0,0.0,26.71,100.0,29.03,28.27,38.15,29.1,14.84,2499.0,3.24,1.13,901.1,1.07,111,1949,0,0,
2025-01-07 12:00:00,EVSE_002,1,134.64,704.3,191.2,37.93,100.0,30.26,32.0,41.92,32.64,14.84,2499.0,3.2,1.03,897.1,1.08,112,1950,0,0,
2025-01-07 12:05:00,EVSE_002,1,169.31,698.9,242.3,52.04,100.0,30.93,33.58,43.86,33.32,14.84,2499.0,4.04,1.0,902.1,1.05,112,1950,0,0,
2025-01-07 12:10:00,EVSE_002,1,91.45,694.4,131.7,59.67,100.0,29.65,29.42,41.8,31.51,14.84,2499.0,3.52,1.22,902.8,1.05,112,1950,0,0,
2025-01-07 12:15:00,EVSE_002,1,139.81,696.1,200.8,71.32,100.0,29.79,32.95,43.21,31.26,14.84,2499.0,3.68,1.12,894.2,1.08,112,1950,0,0,
2025-01-07 12:20:00,EVSE_002,1,163.54,697.7,234.4,84.94,100.0,30.84,34.18,45.86,34.03,14.84,2499.0,3.46,1.07,903.7,1.06,113,1951,0,0,
2025-01-07 12:25:00,EVSE_002,1,139.0,700.0,198.6,96.53,100.0,29.35,31.99,43.58,31.22,14.84,2499.0,3.42,1.28,900.6,1.07,114,1952,0,0,
2025-01-07 12:30:00,EVSE_002,1,119.45,692.7,172.4,106.48,100.0,29.59,31.59,41.91,30.84,14.84,2499.0,3.33,1.33,901.2,1.05,114,1952,0,0,
2025-01-07 12:35:00,EVSE_002,1,76.12,705.1,107.9,112.83,100.0,29.96,31.6,39.04,32.0,14.84,2499.0,3.43,1.54,899.3,1.04,114,1952,0,0,
2025-01-07 12:40:00,EVSE_002,1,147.88,701.2,210.9,125.15,100.0,30.12,32.27,42.83,33.52,14.84,2499.0,3.54,1.21,900.8,1.06,114,1952,0,0,
2025-01-07 12:45:00,EVSE_002,1,115.12,707.5,162.7,134.74,100.0,29.91,32.78,41.14,30.88,14.84,2499.0,3.31,1.29,900.5,1.1,114,1952,0,0,
2025-01-07 12:50:00,EVSE_002,0,0.0,798.5,0.0,134.74,100.0,30.32,28.83,36.86,29.17,14.84,2499.0,3.63,1.48,893.5,1.09,114,1952,0,0,
2025-01-07 12:55:00,EVSE_002,0,0.0,794.7,0.0,134.74,100.0,31.03,30.26,39.0,31.23,14.84,2499.0,3.27,1.13,898.1,1.13,114,1952,0,0,
2025-01-07 13:00:00,EVSE_002,0,0.0,796.9,0.0,134.74,100.0,28.84,26.65,35.12,27.87,14.84,2499.0,3.98,1.34,901.8,1.11,114,1952,0,0,
2025-01-07 13:05:00,EVSE_002,0,0.0,803.4,0.0,134.74,100.0,29.0,27.61,37.73,29.68,14.84,2499.0,3.09,0.86,896.1,1.18,114,1952,0,0,
2025-01-07 13:10:00,EVSE_002,0,0.0,800.7,0.0,134.74,100.0,30.56,28.79,35.91,30.29,14.84,2499.0,3.32,1.11,896.5,1.15,114,1952,0,0,
2025-01-07 13:15:00,EVSE_002,1,119.14,684.8,174.0,144.67,100.0,28.37,29.32,42.01,29.85,14.84,2499.0,3.53,1.58,890.5,1.17,115,1953,0,0,
2025-01-07 13:20:00,EVSE_002,1,89.38,693.4,128.9,152.12,100.0,29.81,30.87,40.79,32.06,14.84,2499.0,3.55,1.25,902.8,1.19,115,1953,0,0,
2025-01-07 13:25:00,EVSE_002,1,149.41,700.2,213.4,164.57,100.0,27.89,31.0,43.03,31.19,14.84,2499.0,3.38,1.21,896.5,1.22,116,1954,0,0,
2025-01-07 13:30:00,EVSE_002,1,85.06,699.4,121.6,171.66,100.0,25.99,27.24,35.88,27.24,14.84,2499.0,3.73,0.97,903.0,1.16,116,1954,0,0,
2025-01-07 13:35:00,EVSE_002,1,99.77,703.2,141.9,179.97,100.0,29.38,31.14,45.65,30.15,14.84,2499.0,3.15,1.26,888.8,1.2,116,1954,0,0,
2025-01-07 13:40:00,EVSE_002,1,163.38,707.7,230.9,193.59,100.0,28.02,31.16,42.58,30.7,14.84,2499.0,3.6,1.09,904.9,1.2,116,1954,0,0,
2025-01-07 13:45:00,EVSE_002,1,114.41,698.2,163.9,203.12,100.0,29.58,30.29,44.05,31.33,14.84,2499.0,3.44,1.15,897.1,1.18,116,1954,0,0,
2025-01-07 13:50:00,EVSE_002,1,180.65,701.0,257.7,218.17,100.0,28.36,31.07,43.61,32.08,14.84,2499.0,3.5,1.06,909.1,1.19,116,1954,0,0,
2025-01-07 13:55:00,EVSE_002,1,176.96,695.7,254.4,232.92,100.0,30.4,34.96,43.49,32.23,14.84,2499.0,3.86,1.28,898.8,1.17,116,1954,0,0,
2025-01-07 14:00:00,EVSE_002,0,0.0,800.4,0.0,232.92,100.0,28.57,27.65,34.92,28.83,14.84,2499.0,3.43,1.3,906.9,1.15,116,1954,0,0,
2025-01-07 14:05:00,EVSE_002,0,0.0,801.0,0.0,232.92,100.0,28.35,26.91,33.57,27.91,14.84,2499.0,3.36,1.02,893.9,1.15,116,1954,0,0,
2025-01-07 14:10:00,EVSE_002,0,0.0,807.5,0.0,232.92,100.0,27.6,26.06,34.77,27.16,14.84,2499.0,2.95,0.94,892.1,1.2,116,1954,0,0,
2025-01-07 14:15:00,EVSE_002,0,0.0,803.1,0.0,232.92,100.0,29.43,27.56,36.92,29.4,14.84,2499.0,3.45,1.13,896.0,1.18,116,1954,0,0,
2025-01-07 14:20:00,EVSE_002,0,0.0,801.8,0.0,232.92,100.0,27.93,27.21,36.43,26.74,14.84,2499.0,3.37,1.25,901.9,1.16,116,1954,0,0,
2025-01-07 14:25:00,EVSE_002,0,0.0,802.6,0.0,232.92,100.0,28.61,26.77,37.37,29.25,14.84,2499.0,3.27,1.45,900.1,1.15,116,1954,0,0,
2025-01-07 14:30:00,EVSE_002,0,0.0,801.7,0.0,232.92,100.0,25.08,23.12,35.16,23.4,14.84,2499.0,3.2,1.09,892.5,1.13,116,1954,0,0,
2025-01-07 14:35:00,EVSE_002,0,0.0,801.4,0.0,232.92,100.0,28.87,26.99,37.48,28.96,14.84,2499.0,3.42,1.16,905.4,1.14,116,1954,0,0,
2025-01-07 14:40:00,EVSE_002,0,0.0,800.5,0.0,232.92,100.0,28.64,27.87,33.96,27.78,14.84,2499.0,3.42,1.2,901.1,1.11,116,1954,0,0,
2025-01-07 14:45:00,EVSE_002,0,0.0,791.5,0.0,232.92,100.0,28.64,28.22,36.72,28.92,14.84,2499.0,3.25,1.09,896.3,1.1,116,1954,0,0,
2025-01-07 14:50:00,EVSE_002,0,0.0,811.5,0.0,232.92,100.0,28.57,27.77,33.12,28.3,14.84,2499.0,3.47,1.64,907.7,1.1,116,1954,0,0,
2025-01-07 14:55:00,EVSE_002,0,0.0,799.7,0.0,232.92,100.0,28.72,29.2,38.84,28.4,14.84,2499.0,3.73,1.47,891.9,1.1,116,1954,0,0,
2025-01-07 15:00:00,EVSE_002,0,0.0,804.4,0.0,232.92,100.0,25.38,23.96,32.83,25.33,14.84,2499.0,3.34,1.16,906.4,1.12,116,1954,0,0,
2025-01-07 15:05:00,EVSE_002,0,0.0,792.5,0.0,232.92,100.0,25.0,24.01,33.8,24.93,14.84,2499.0,2.98,1.44,897.2,1.1,116,1954,0,0,
2025-01-07 15:10:00,EVSE_002,0,0.0,803.4,0.0,232.92,100.0,28.15,26.74,34.5,28.14,14.84,2499.0,3.12,1.26,899.3,1.08,116,1954,0,0,
2025-01-07 15:15:00,EVSE_002,0,0.0,797.0,0.0,232.92,100.0,28.6,26.49,36.22,29.22,14.84,2499.0,3.19,1.17,902.8,1.12,116,1954,0,0,
2025-01-07 15:20:00,EVSE_002,0,0.0,799.1,0.0,232.92,100.0,26.77,25.33,34.64,26.32,14.84,2499.0,3.22,1.17,894.4,1.11,116,1954,0,0,
2025-01-07 15:25:00,EVSE_002,0,0.0,798.3,0.0,232.92,100.0,29.09,26.43,35.19,29.27,14.84,2499.0,4.0,1.11,892.0,1.11,116,1954,0,0,
2025-01-07 15:30:00,EVSE_002,0,0.0,796.5,0.0,232.92,100.0,26.2,26.68,33.42,26.11,14.84,2499.0,2.79,1.42,899.8,1.08,116,1954,0,0,
2025-01-07 15:35:00,EVSE_002,0,0.0,800.9,0.0,232.92,100.0,27.88,25.41,35.38,28.19,14.84,2499.0,3.63,1.23,906.6,1.09,116,1954,0,0,
2025-01-07 15:40:00,EVSE_002,0,0.0,798.0,0.0,232.92,100.0,27.49,26.67,36.74,27.78,14.84,2499.0,3.13,1.16,898.9,1.13,116,1954,0,0,
2025-01-07 15:45:00,EVSE_002,0,0.0,795.7,0.0,232.92,100.0,25.69,24.62,32.72,25.85,14.84,2499.0,3.55,1.09,901.1,1.06,116,1954,0,0,
2025-01-07 15:50:00,EVSE_002,0,0.0,800.3,0.0,232.92,100.0,26.66,25.99,33.29,26.07,14.84,2499.0,4.31,1.18,899.8,1.05,116,1954,0,0,
2025-01-07 15:55:00,EVSE_002,0,0.0,795.7,0.0,232.92,100.0,24.42,22.88,31.54,25.04,14.84,2499.0,3.55,1.17,898.4,1.03,116,1954,0,0,
2025-01-07 16:00:00,EVSE_002,0,0.0,799.5,0.0,232.92,100.0,22.72,21.29,30.29,21.84,14.84,2499.0,3.59,1.02,898.0,0.98,116,1954,0,0,
2025-01-07 16:05:00,EVSE_002,0,0.0,794.4,0.0,232.92,100.0,23.93,21.76,33.04,24.68,14.84,2499.0,3.57,1.16,905.4,0.99,116,1954,0,0,
2025-01-07 16:10:00,EVSE_002,1,123.92,689.2,179.8,243.25,100.0,23.4,25.15,36.08,25.82,14.84,2499.0,3.73,1.46,906.1,0.94,117,1955,0,0,
2025-01-07 16:15:00,EVSE_002,1,185.97,698.7,266.2,258.75,100.0,25.72,31.04,40.22,30.21,14.84,2499.0,3.19,1.07,898.2,0.96,118,1956,0,0,
2025-01-07 16:20:00,EVSE_002,1,137.79,689.6,199.8,270.23,100.0,24.38,26.71,37.5,26.75,14.84,2499.0,3.93,1.29,896.2,0.97,118,1956,0,0,
2025-01-07 16:25:00,EVSE_002,1,129.67,697.3,185.9,281.03,100.0,22.73,24.89,34.96,24.42,14.84,2499.0,3.72,1.13,901.0,0.96,118,1956,0,0,
2025-01-07 16:30:00,EVSE_002,1,183.86,705.1,260.8,296.36,100.0,22.39,26.54,37.88,25.19,14.84,2499.0,3.88,1.08,905.2,0.97,118,1956,0,0,
2025-01-07 16:35:00,EVSE_002,1,197.21,710.5,277.6,312.79,100.0,24.23,27.38,38.77,27.75,14.84,2499.0,3.41,1.15,907.2,1.05,118,1956,0,0,
2025-01-07 16:40:00,EVSE_002,1,108.8,701.9,155.0,321.86,100.0,26.06,26.69,39.22,27.81,14.84,2499.0,3.62,1.24,898.8,1.0,118,1956,0,0,
2025-01-07 16:45:00,EVSE_002,1,129.79,689.9,188.1,332.67,100.0,25.38,27.51,38.02,27.37,14.84,2499.0,3.63,1.06,901.2,0.98,118,1956,0,0,
2025-01-07 16:50:00,EVSE_002,1,153.5,699.9,219.3,345.46,100.0,22.88,27.15,36.33,26.0,14.84,2499.0,3.6,1.2,896.9,1.0,118,1956,0,0,
2025-01-07 16:55:00,EVSE_002,1,161.57,691.3,233.7,358.93,100.0,25.06,28.05,38.32,27.98,14.84,2499.0,3.47,1.21,905.3,0.97,118,1956,0,0,
2025-01-07 17:00:00,EVSE_002,1,168.8,699.8,241.2,373.0,100.0,19.84,22.99,34.84,22.69,14.84,2499.0,3.49,1.14,896.7,0.93,118,1956,0,0,
2025-01-07 17:05:00,EVSE_002,1,151.59,705.8,214.8,385.63,100.0,22.21,24.37,36.61,25.11,14.84,2499.0,3.88,1.14,896.6,0.88,118,1956,0,0,
2025-01-07 17:10:00,EVSE_002,1,163.59,700.3,233.6,399.26,100.0,22.47,25.41,38.36,25.19,14.84,2499.0,3.28,1.22,892.5,0.86,118,1956,0,0,
2025-01-07 17:15:00,EVSE_002,0,0.0,799.1,0.0,399.26,100.0,20.74,19.95,28.69,21.22,14.84,2499.0,3.4,1.1,896.5,0.92,118,1956,0,0,
2025-01-07 17:20:00,EVSE_002,0,0.0,797.4,0.0,399.26,100.0,21.92,20.35,29.88,22.06,14.84,2499.0,3.82,1.31,912.7,0.97,118,1956,0,0,
2025-01-07 17:25:00,EVSE_002,0,0.0,798.2,0.0,399.26,100.0,21.04,19.88,26.44,20.87,14.84,2499.0,3.26,1.08,900.6,0.99,118,1956,0,0,
2025-01-07 17:30:00,EVSE_002,0,0.0,795.5,0.0,399.26,100.0,22.7,22.09,33.41,22.38,14.84,2499.0,3.94,1.17,904.3,0.96,118,1956,0,0,
2025-01-07 17:35:00,EVSE_002,0,0.0,804.9,0.0,399.26,100.0,19.93,18.62,29.09,19.71,14.84,2499.0,3.92,1.3,901.5,0.97,118,1956,0,0,
2025-01-07 17:40:00,EVSE_002,0,0.0,802.8,0.0,399.26,100.0,21.31,21.51,29.46,20.97,14.84,2499.0,3.61,1.22,893.8,0.97,118,1956,0,0,
2025-01-07 17:45:00,EVSE_002,0,0.0,796.2,0.0,399.26,100.0,18.18,16.17,25.92,19.05,14.84,2499.0,3.62,1.13,887.8,0.94,118,1956,0,0,
2025-01-07 17:50:00,EVSE_002,0,0.0,798.4,0.0,399.26,100.0,22.55,23.27,28.72,23.11,14.84,2499.0,3.29,1.15,910.5,0.98,118,1956,0,0,
2025-01-07 17:55:00,EVSE_002,0,0.0,797.8,0.0,399.26,100.0,21.65,19.52,29.19,21.78,14.84,2499.0,3.36,1.25,897.7,1.01,118,1956,0,0,
2025-01-07 18:00:00,EVSE_002,0,0.0,803.8,0.0,399.26,100.0,15.99,15.37,23.06,14.78,14.84,2499.0,4.19,1.48,897.8,1.03,118,1956,0,0,
2025-01-07 18:05:00,EVSE_002,0,0.0,798.2,0.0,399.26,100.0,17.27,16.84,24.99,17.4,14.84,2499.0,3.23,1.28,891.6,1.0,118,1956,0,0,
2025-01-07 18:10:00,EVSE_002,0,0.0,796.2,0.0,399.26,100.0,20.11,18.67,27.66,20.04,14.84,2499.0,3.81,1.16,901.3,1.02,118,1956,0,0,
2025-01-07 18:15:00,EVSE_002,0,0.0,802.7,0.0,399.26,100.0,18.32,16.47,24.28,18.42,14.84,2499.0,3.11,1.34,906.5,1.07,118,1956,0,0,
2025-01-07 18:20:00,EVSE_002,0,0.0,801.9,0.0,399.26,100.0,17.6,17.0,21.96,17.0,14.84,2499.0,3.04,1.12,895.7,1.05,118,1956,0,0,
2025-01-07 18:25:00,EVSE_002,0,0.0,801.1,0.0,399.26,100.0,16.5,14.91,23.84,15.39,14.84,2499.0,3.73,1.0,899.6,1.05,118,1956,0,0,
